ticker,market,currency,price,day_chg,ytd_chg,ret_1m,ret_3m,ret_6m,ret_1y,high_52w,low_52w,from_ath,rsi,vol_ratio,ma5,ma10,ma20,ma50,ma200,score,name
7211.T,JP,JPY,312.1000061035156,-1.33,-14.9,-5.25,-19.13,-18.99,-18.0,450.95,305.0,-30.79,51.7,0.71,322.48,321.01,316.42,357.12,378.48,-15,7211.T
7203.T,JP,JPY,3067.0,-1.79,-8.42,-8.67,-14.11,3.65,18.93,3886.14,2380.38,-21.08,37.0,1.16,3210.2,3281.2,3277.95,3408.96,3096.89,-15,7203.T
LLY,US,USD,883.9600219726562,-3.67,-18.04,-1.45,-16.68,8.0,0.67,1108.09,622.32,-20.23,38.2,1.51,909.2,913.41,920.75,960.96,906.75,-15,LLY
5036.T,JP,JPY,1412.0,-1.05,-13.52,-8.25,-24.22,-7.24,44.51,1863.36,963.5,-24.22,25.7,0.87,1445.6,1451.8,1487.6,1520.98,1518.53,-15,5036.T
LDOS,US,USD,146.05999755859375,-1.04,-20.19,-7.31,-22.73,-23.32,1.21,198.61,140.3,-26.46,29.1,0.96,150.48,153.68,155.22,164.59,178.69,-15,LDOS
JKHY,US,USD,151.14999389648438,0.37,-14.94,-3.85,-17.08,-2.26,-10.35,191.9,145.25,-21.24,36.8,0.78,153.4,153.14,154.36,159.48,165.47,-15,JKHY
IT,US,USD,150.5500030517578,1.31,-36.48,-3.86,-36.36,-40.0,-63.82,449.52,143.72,-66.51,45.1,0.62,154.29,153.73,153.42,156.59,227.47,-15,IT
3371.T,JP,JPY,1822.0,-2.1,-15.24,-6.03,-14.54,-15.55,-4.36,2334.44,1822.0,-21.95,26.0,1.01,1882.0,1886.3,1915.05,1944.4,2091.57,-15,3371.T
3302.T,JP,JPY,2745.0,1.14,-14.22,-8.47,-14.08,-16.8,12.11,3643.34,2380.71,-24.66,18.0,1.32,2759.6,2801.1,2879.6,2967.16,3107.66,-15,3302.T
3291.T,JP,JPY,2227.5,-0.91,-10.3,-6.78,-11.83,-3.55,2.74,2729.6,1888.44,-18.39,19.8,0.74,2279.7,2294.35,2365.07,2461.98,2344.23,-15,3291.T
3549.T,JP,JPY,3630.0,-2.02,-19.87,-5.1,-16.38,-5.54,11.49,4771.0,3254.84,-23.92,24.5,1.03,3733.4,3728.3,3793.95,3845.56,3960.96,-15,3549.T
BRO,US,USD,65.9000015258789,-2.44,-14.9,1.17,-17.04,-25.44,-41.99,114.04,63.43,-42.21,48.0,0.67,67.61,67.6,66.66,68.17,82.08,-15,BRO
4719.T,JP,JPY,3315.0,-1.92,-15.83,-1.19,-14.23,-9.4,6.58,4085.84,3057.2,-18.87,29.5,0.84,3383.0,3412.0,3428.5,3483.77,3665.64,-15,4719.T
4722.T,JP,JPY,1648.0,0.06,-15.79,2.62,-16.0,-23.07,-6.4,2410.97,1565.0,-31.65,56.0,0.87,1660.8,1661.8,1638.8,1673.3,2010.36,-15,4722.T
6430.T,JP,JPY,2308.0,-0.43,-16.56,-4.82,-18.29,-15.01,-4.06,2974.15,2001.95,-22.4,16.2,1.39,2350.2,2388.6,2428.55,2463.41,2546.69,-15,6430.T
7283.T,JP,JPY,1832.0,-2.4,-18.15,-4.03,-17.6,-9.42,-4.7,2278.26,1596.7,-19.59,36.4,1.21,1893.6,1905.7,1898.35,1982.55,1975.84,-15,7283.T
2767.T,JP,JPY,1431.0,-1.99,-18.38,0.92,-19.96,-34.94,-18.78,2371.38,1372.6,-39.66,40.3,0.86,1462.4,1459.8,1453.4,1459.15,1867.02,-15,2767.T
8877.T,JP,JPY,5830.0,-0.85,-9.89,-6.35,-17.39,5.99,42.16,7379.95,4033.91,-21.0,32.7,0.93,5968.0,6103.0,6205.5,6502.02,5833.59,-15,8877.T
PRU,US,USD,94.20999908447266,-0.15,-16.14,-1.11,-12.38,-4.92,-3.57,117.13,92.0,-19.57,38.7,0.94,96.49,98.05,97.37,97.6,102.78,-15,PRU
7270.T,JP,JPY,2447.5,-2.14,-27.33,-3.76,-26.61,-20.3,-0.51,3517.77,2356.9,-30.42,41.5,1.1,2517.7,2522.5,2525.32,2647.85,2954.93,-15,7270.T
6088.T,JP,JPY,643.0,-1.38,-19.99,2.72,-21.12,-22.04,-33.16,1266.4,610.64,-49.23,48.6,0.65,659.4,655.2,647.8,650.89,826.63,-15,6088.T
6058.T,JP,JPY,1155.0,-1.79,-0.96,-9.34,-22.6,0.81,35.57,1541.94,851.97,-25.09,25.7,1.3,1177.4,1195.2,1239.65,1297.89,1187.64,-15,6058.T
6047.T,JP,JPY,511.0,0.0,-2.67,-2.11,-12.2,-15.12,-15.63,770.0,506.0,-33.64,44.9,0.61,515.8,517.1,516.1,533.82,601.58,-15,6047.T
CVX,US,USD,185.2100067138672,-1.27,19.96,-10.87,11.65,20.79,39.51,211.15,129.66,-12.29,33.2,0.8,185.67,186.42,193.08,192.19,163.43,-15,CVX
3034.T,JP,JPY,1774.0,1.03,-13.8,-2.74,-15.35,-9.59,-15.38,2365.18,1709.44,-25.0,22.5,1.35,1807.4,1851.0,1889.0,1855.02,1997.72,-15,3034.T
3028.T,JP,JPY,1996.0,0.0,-13.1,-3.85,-11.05,-11.14,-14.38,2473.9,1996.0,-19.32,26.4,1.12,2007.4,2016.1,2048.95,2102.78,2250.16,-15,3028.T
2918.T,JP,JPY,2842.0,-0.59,-12.1,-6.67,-15.57,-13.81,29.79,3710.01,2065.63,-23.4,26.2,0.56,2842.6,2827.8,2936.55,3132.15,3020.26,-15,2918.T
6849.T,JP,JPY,1456.0,0.55,-13.14,-1.29,-19.66,-17.2,-14.56,1839.05,1447.0,-20.83,33.5,0.98,1482.8,1513.9,1515.12,1552.12,1638.78,-15,6849.T
2982.T,JP,JPY,401.0,-1.96,-3.84,-4.98,-12.25,-10.11,66.49,496.0,240.86,-19.15,25.8,0.89,412.8,417.3,420.6,423.94,424.94,-15,2982.T
3002.T,JP,JPY,3670.0,-0.81,-11.48,-8.23,-16.09,1.53,51.99,4501.84,2414.58,-18.48,35.3,0.58,3781.0,3841.0,3840.25,4071.27,3854.95,-15,3002.T
2935.T,JP,JPY,1092.0,-0.09,-15.73,-9.0,-12.66,-2.48,21.55,1356.16,880.84,-19.48,18.4,0.52,1102.4,1133.6,1171.45,1201.17,1140.0,-15,2935.T
4776.T,JP,JPY,2116.0,0.0,-22.35,0.86,-16.76,-31.89,-27.02,4092.94,1965.0,-48.3,54.3,0.74,2140.6,2129.1,2091.15,2132.52,2957.7,-15,4776.T
AJG,US,USD,215.3800048828125,-1.82,-15.61,2.43,-15.42,-23.32,-32.51,345.35,204.17,-37.63,45.4,0.52,220.68,221.47,218.89,216.95,259.63,-15,AJG
9658.T,JP,JPY,927.0,-0.75,-19.39,-2.71,-18.69,-6.7,10.13,1179.23,801.0,-21.39,36.8,1.16,939.4,942.4,946.45,966.83,1000.37,-15,9658.T
7294.T,JP,JPY,853.0,-0.93,-14.79,-9.45,-19.15,-7.02,-14.14,1114.08,842.47,-23.43,30.9,0.71,877.8,888.2,898.75,954.18,948.78,-15,7294.T
DHR,US,USD,177.25,-0.74,-22.9,-5.54,-24.96,-20.14,-9.47,241.54,177.25,-26.62,34.1,1.42,185.98,191.1,190.49,195.95,208.53,-15,DHR
9612.T,JP,JPY,1434.0,-1.04,-25.23,-6.58,-23.8,20.85,-13.26,1941.0,970.03,-26.12,30.5,0.82,1475.0,1507.8,1533.3,1617.04,1462.78,-15,9612.T
9629.T,JP,JPY,1606.0,-1.05,-10.88,-2.43,-14.21,-11.85,-8.13,1935.3,1604.4,-17.02,33.3,0.88,1641.6,1659.9,1665.65,1721.14,1776.09,-15,9629.T
1808.T,JP,JPY,2684.0,-1.49,-12.21,-8.92,-16.41,8.41,36.59,3444.4,1938.37,-22.08,32.1,0.85,2751.2,2765.7,2842.97,3002.28,2721.81,-15,1808.T
FIS,US,USD,45.72999954223633,-0.02,-29.71,-3.54,-21.96,-31.27,-40.82,80.68,43.37,-43.32,46.4,0.43,47.06,47.42,46.77,48.19,61.6,-15,FIS
4323.T,JP,JPY,1913.0,-0.31,-24.65,-6.23,-26.72,-19.83,3.65,2610.49,1733.06,-26.72,31.7,0.7,1942.8,1978.2,2000.65,2015.21,2148.07,-15,4323.T
4331.T,JP,JPY,687.0,-0.43,-13.58,-4.32,-16.73,-13.25,-16.98,932.22,687.0,-26.31,12.1,1.06,694.2,697.5,702.65,714.0,784.49,-15,4331.T
1929.T,JP,JPY,1175.0,-0.76,-8.69,-4.86,-12.23,-3.17,16.89,1431.7,988.85,-17.93,31.5,1.41,1195.0,1209.7,1232.1,1277.99,1230.86,-15,1929.T
9887.T,JP,JPY,5310.0,-0.56,-17.88,-5.98,-20.1,-13.33,-13.59,7449.99,5310.0,-28.72,14.1,0.99,5464.0,5567.0,5685.0,5784.54,6190.25,-15,9887.T
5707.T,JP,JPY,1207.0,-5.18,24.05,-0.49,-30.23,68.81,121.06,2187.0,532.0,-44.81,45.6,0.95,1310.2,1326.1,1289.8,1406.66,1000.22,-16,5707.T
1662.T,JP,JPY,2253.0,-2.68,44.04,-14.79,20.3,80.45,125.48,2694.62,966.92,-16.39,36.9,0.72,2198.8,2315.3,2424.05,2422.37,1620.82,-18,1662.T
4053.T,JP,JPY,414.0,-3.04,-7.17,-6.97,-11.35,-4.39,-26.47,585.0,381.0,-29.23,26.1,1.03,431.0,433.8,439.35,420.1,456.25,-18,4053.T
5032.T,JP,JPY,2899.0,-4.32,-37.59,-2.09,-37.92,-54.3,-18.74,6710.0,2852.0,-56.8,41.4,1.41,3044.8,3126.9,3079.0,3434.68,4761.59,-18,5032.T
8237.T,JP,JPY,1765.0,0.63,-6.37,-9.25,-6.91,3.92,94.04,2860.0,893.71,-38.29,30.1,1.0,1813.8,1948.8,1989.85,2116.69,1695.92,-18,8237.T
2742.T,JP,JPY,4015.0,-3.02,-11.0,-7.59,-14.21,-12.35,-6.62,5206.67,4015.0,-22.89,23.9,1.05,4218.0,4283.5,4347.25,4458.24,4668.02,-18,2742.T
5261.T,JP,JPY,7200.0,-1.37,-1.12,-11.33,-5.84,35.39,46.54,8810.64,4913.44,-18.28,43.5,0.94,7310.0,7356.0,7350.0,7926.65,6452.74,-18,5261.T
2929.T,JP,JPY,653.0,-0.76,-0.08,-7.11,-3.28,-19.14,-24.73,1022.5,572.0,-36.14,23.6,0.68,664.2,674.6,685.5,656.4,756.7,-20,2929.T
3349.T,JP,JPY,6090.0,-1.79,-21.25,-8.65,-9.48,-18.36,-28.98,9940.41,6090.0,-38.73,23.2,0.68,6262.6,6309.5,6506.05,6724.38,7813.62,-20,3349.T
2325.T,JP,JPY,4605.0,-0.22,-8.99,-2.02,-8.08,-15.06,17.81,6608.38,3820.59,-30.32,31.4,0.58,4684.0,4699.0,4711.0,4655.3,5210.68,-20,2325.T
3486.T,JP,JPY,1925.0,-1.23,-7.45,-8.98,-8.42,-28.1,6.21,2863.22,1767.24,-32.77,34.0,1.23,1963.8,1985.6,2004.6,2159.2,2257.61,-20,3486.T
4577.T,JP,JPY,1289.0,-0.92,-5.22,-12.25,-5.91,6.43,30.84,1500.0,958.11,-14.07,10.7,0.69,1316.6,1340.7,1390.9,1426.52,1285.38,-20,4577.T
2533.T,JP,JPY,415.0,-2.81,-16.5,-6.53,-18.31,-22.34,-6.39,622.44,415.0,-33.33,35.8,3.07,424.6,428.9,432.9,442.68,517.03,-20,2533.T
2471.T,JP,JPY,240.0,-1.64,-9.77,-5.14,-8.75,-20.07,-14.58,347.59,240.0,-30.95,24.3,0.98,248.4,252.5,255.3,253.96,285.55,-20,2471.T
9009.T,JP,JPY,1146.0,-0.99,-9.6,-6.37,-8.89,-13.0,-18.06,1656.6,1146.0,-30.82,28.0,0.73,1169.7,1185.3,1199.3,1242.61,1274.21,-20,9009.T
2791.T,JP,JPY,4750.0,1.93,-16.23,-2.86,-7.95,-28.89,-37.94,8281.0,4405.0,-42.64,38.0,0.69,4756.0,4655.5,4825.0,5048.7,6209.38,-20,2791.T
NFLX,US,USD,92.44000244140625,-0.41,1.59,-0.94,7.86,-16.99,-16.08,133.91,75.86,-30.97,37.4,0.71,93.18,98.82,98.36,93.14,104.99,-20,NFLX
6460.T,JP,JPY,2320.0,1.4,-4.3,-6.96,-4.34,-19.21,-15.14,3593.7,2288.0,-35.44,39.3,1.48,2403.9,2437.05,2449.18,2503.95,2735.77,-20,6460.T
7832.T,JP,JPY,3744.0,-0.69,-10.14,-5.74,-7.69,-20.69,-20.6,5555.7,3744.0,-32.61,32.8,0.81,3853.4,3869.1,3905.45,4006.27,4439.6,-20,7832.T
5461.T,JP,JPY,2242.0,-0.04,2.59,-11.28,-0.18,9.25,7.7,2550.0,1904.49,-12.08,18.9,0.58,2269.0,2319.1,2409.3,2343.61,2163.96,-20,5461.T
4507.T,JP,JPY,3110.0,0.52,9.58,-10.68,-0.33,28.38,33.3,3629.6,2140.85,-14.32,11.0,0.87,3126.2,3212.8,3373.75,3423.52,2842.85,-20,4507.T
3901.T,JP,JPY,1516.0,0.4,-0.26,-1.81,-2.45,-20.66,-30.22,2252.85,1464.0,-32.71,39.5,1.29,1528.8,1531.3,1537.5,1564.18,1738.86,-20,3901.T
9341.T,JP,JPY,553.0,-0.54,-1.02,-3.32,-5.21,-1.69,-39.94,967.27,529.24,-42.83,18.3,0.67,562.2,565.5,570.45,569.65,592.98,-20,9341.T
3091.T,JP,JPY,4115.0,-1.56,9.01,-10.25,5.78,7.15,16.43,4585.0,3402.05,-10.25,18.7,1.07,4286.0,4336.0,4415.0,4277.7,3933.07,-20,3091.T
4839.T,JP,JPY,1242.0,0.32,-13.08,-4.24,-13.5,-10.2,21.83,1784.72,975.44,-30.41,39.3,4.54,1256.6,1260.4,1268.3,1274.55,1386.41,-20,4839.T
9684.T,JP,JPY,2488.0,-0.78,-12.72,-0.96,-9.14,-19.62,6.64,3738.19,2325.29,-33.44,36.6,0.83,2557.0,2575.3,2568.25,2545.94,2971.44,-20,9684.T
3088.T,JP,JPY,2291.0,-0.46,-14.76,-7.04,-8.71,-20.15,-8.05,3327.24,2291.0,-31.14,0.0,0.95,2326.9,2369.85,2459.35,2476.22,2780.84,-20,3088.T
9991.T,JP,JPY,1630.0,-0.67,12.79,-10.24,7.41,19.33,53.02,1889.38,1065.21,-13.73,30.4,0.83,1646.8,1678.7,1714.85,1755.03,1462.4,-20,9991.T
9418.T,JP,JPY,1563.0,-2.5,-21.09,-5.22,-16.52,-23.74,-21.84,2295.09,1563.0,-31.9,30.1,1.56,1612.0,1629.7,1642.9,1718.9,1960.72,-22,9418.T
4587.T,JP,JPY,1158.0,2.93,-28.56,-3.22,-31.94,-29.95,-40.03,2018.5,1125.0,-42.63,35.0,0.85,1155.7,1174.0,1202.55,1303.38,1543.25,-22,4587.T
7554.T,JP,JPY,1079.0,-1.01,-4.39,-10.08,-5.64,2.06,4.41,1233.72,1002.64,-12.54,26.8,0.69,1097.2,1108.4,1126.6,1164.09,1098.66,-22,7554.T
1419.T,JP,JPY,3545.0,-1.25,-1.66,-12.36,-4.58,0.14,-5.19,4075.0,3225.0,-13.01,24.6,0.53,3583.0,3577.5,3807.5,3884.8,3689.32,-22,1419.T
4933.T,JP,JPY,1048.0,-0.47,-20.0,-8.39,-23.11,-20.69,-33.61,1731.95,1032.0,-39.49,22.6,1.98,1088.4,1123.2,1137.9,1121.24,1367.93,-22,4933.T
1780.T,JP,JPY,1443.0,-0.48,-3.05,-11.36,-2.8,1.25,20.39,1661.65,1176.04,-13.16,35.5,0.52,1461.6,1475.6,1494.85,1565.3,1446.46,-22,1780.T
6615.T,JP,JPY,290.0,-0.34,-13.07,-6.15,-17.22,7.95,13.52,428.07,255.47,-32.25,39.1,1.79,295.0,298.4,300.55,313.08,301.44,-22,6615.T
9616.T,JP,JPY,2359.0,-2.58,-17.24,-4.84,-18.32,-20.08,-18.85,3715.81,2359.0,-36.51,31.1,1.72,2465.9,2518.0,2515.07,2536.07,2961.84,-22,9616.T
4902.T,JP,JPY,493.79998779296875,-10.64,-27.81,-5.57,-29.67,-6.66,16.45,724.57,422.2,-31.85,38.1,3.06,569.18,579.05,564.01,550.21,566.33,-23,4902.T
7280.T,JP,JPY,1136.0,-1.73,8.56,-6.19,-15.61,22.43,44.39,1718.52,758.34,-33.9,34.7,0.96,1166.8,1188.7,1199.7,1263.23,1046.38,-23,7280.T
4784.T,JP,JPY,680.0,-3.13,-27.51,-1.45,-16.36,-33.57,-72.21,3312.83,626.76,-79.47,22.7,2.12,718.6,725.0,729.5,734.12,1020.67,-23,4784.T
3968.T,JP,JPY,514.0,-0.39,-17.76,0.98,-17.63,-21.45,3.82,792.94,486.0,-35.18,33.8,0.48,523.6,527.2,527.15,515.6,595.21,-25,3968.T
6417.T,JP,JPY,1874.5,-2.06,-24.43,-4.46,-22.37,-29.27,-7.62,2901.81,1874.5,-35.4,32.2,0.76,1928.4,1939.7,1948.78,2023.23,2460.48,-25,6417.T
7034.T,JP,JPY,406.0,-1.93,-28.52,-7.94,-31.53,-29.64,6.01,798.0,379.0,-49.12,34.2,1.23,420.4,419.9,424.35,451.4,572.36,-25,7034.T
CAG,US,USD,14.170000076293945,-1.67,-16.48,-6.78,-20.12,-20.16,-37.69,23.32,14.09,-39.22,25.8,0.8,14.52,14.51,15.05,16.62,17.43,-25,CAG
2157.T,JP,JPY,1004.0,-0.89,-16.03,-7.55,-14.19,-17.93,0.08,1467.65,980.65,-31.59,25.4,0.71,1029.8,1035.6,1069.95,1093.22,1211.01,-25,2157.T
ERIE,US,USD,233.6199951171875,-6.14,-14.98,-3.41,-16.25,-27.48,-34.18,366.8,233.62,-36.31,37.5,1.81,248.0,248.13,248.83,253.8,295.69,-25,ERIE
MOS,US,USD,24.0,-1.15,-3.27,-4.0,-14.57,-17.62,-15.07,36.9,23.19,-34.96,28.5,0.86,24.22,24.26,25.02,26.48,28.61,-25,MOS
6200.T,JP,JPY,677.0,0.59,-20.63,-3.29,-18.53,-25.85,-18.64,1006.46,673.0,-32.73,36.3,1.34,681.2,685.8,691.95,701.86,840.34,-25,6200.T
IP,US,USD,32.650001525878906,-2.65,-18.07,-9.68,-23.31,-32.01,-28.12,53.93,32.65,-39.46,38.5,0.95,34.37,35.49,35.56,38.74,42.31,-25,IP
CPB,US,USD,20.6200008392334,-1.62,-23.12,0.17,-22.68,-31.39,-39.84,34.44,20.0,-40.12,34.1,1.17,20.91,20.72,21.06,22.9,27.77,-25,CPB
ACN,US,USD,178.36000061035156,0.04,-30.8,-8.42,-35.92,-28.0,-38.39,318.9,178.28,-44.07,33.8,0.75,187.24,190.42,191.67,198.92,241.09,-25,ACN
167A.T,JP,JPY,2729.0,0.26,-10.57,-12.39,-13.21,-5.06,22.31,3374.18,2231.24,-19.12,56.9,0.82,2743.0,2733.7,2791.3,3017.4,2904.44,-25,167A.T
3962.T,JP,JPY,898.0,-0.22,-7.95,-2.29,-16.02,-18.9,-30.69,1390.21,887.78,-35.41,21.4,1.38,914.2,923.2,934.6,936.09,1043.35,-25,3962.T
9501.T,JP,JPY,584.7000122070312,-0.02,-18.57,-7.95,-15.01,-27.94,35.98,934.1,371.2,-37.4,36.3,0.77,601.9,620.53,632.87,647.48,679.11,-25,9501.T
5930.T,JP,JPY,1829.0,-0.49,-9.06,-4.84,-10.63,-12.07,-5.3,2644.08,1829.0,-30.83,27.1,0.68,1851.2,1870.3,1895.1,1942.5,2125.99,-25,5930.T
LULU,US,USD,143.8000030517578,1.51,-31.79,-5.01,-25.41,-19.69,-46.32,335.19,141.66,-57.1,38.9,1.41,156.48,159.85,157.85,165.49,183.07,-25,LULU
2413.T,JP,JPY,1500.5,1.45,-27.6,-7.66,-25.2,-31.33,-15.51,2737.5,1479.0,-45.19,30.8,0.85,1522.1,1551.35,1591.95,1610.23,2018.31,-25,2413.T
4617.T,JP,JPY,3240.0,-1.52,-26.7,-6.95,-28.29,-13.08,69.41,4675.41,1912.56,-30.7,37.5,0.51,3305.0,3268.0,3349.0,3711.88,3737.16,-25,4617.T
7071.T,JP,JPY,393.0,0.26,-14.75,-6.21,-18.13,-23.98,-16.01,766.92,392.0,-48.76,28.2,0.92,399.6,410.2,419.65,455.86,510.84,-25,7071.T
ALNY,US,USD,305.5400085449219,-2.63,-23.65,-6.89,-15.44,-34.15,21.46,491.22,251.15,-37.8,36.2,0.79,309.86,318.49,320.86,321.86,393.25,-25,ALNY
9438.T,JP,JPY,602.0,-1.79,-14.5,-6.52,-18.81,-22.71,-21.44,913.14,602.0,-34.07,37.0,1.07,609.2,612.1,618.8,645.13,750.53,-25,9438.T
6620.T,JP,JPY,618.0,-2.68,-24.54,-7.21,-27.38,-32.16,-50.04,1622.0,550.0,-61.9,25.8,0.65,639.0,641.1,659.15,695.18,912.0,-25,6620.T
6191.T,JP,JPY,683.0,-0.58,-9.54,-2.71,-11.07,-25.27,-25.09,1031.49,680.0,-33.78,31.9,1.01,695.0,701.7,701.8,712.86,824.85,-25,6191.T
6753.T,JP,JPY,555.0,-6.34,-30.21,-5.52,-23.97,-35.47,-33.05,937.4,555.0,-40.79,21.7,1.86,596.94,597.63,603.7,612.15,746.2,-25,6753.T
3092.T,JP,JPY,1057.5,-0.7,-15.84,-5.33,-12.41,-17.01,-24.03,1586.35,1057.5,-33.34,25.8,0.89,1069.0,1082.1,1102.65,1105.14,1277.67,-25,3092.T
9932.T,JP,JPY,1248.0,-0.24,-10.37,-1.65,-11.61,-31.55,6.2,1955.4,1175.1,-36.18,39.3,0.91,1270.8,1282.7,1285.65,1315.86,1542.44,-25,9932.T
ADP,US,USD,196.52999877929688,-1.01,-21.64,-3.9,-23.25,-29.17,-30.95,318.79,188.79,-38.35,39.3,1.12,200.4,199.03,199.95,206.79,255.93,-25,ADP
9603.T,JP,JPY,1046.0,-0.85,-20.03,-2.52,-21.82,-20.75,-37.04,1686.07,1023.0,-37.96,39.4,0.97,1060.4,1075.5,1078.8,1134.82,1299.98,-25,9603.T
6638.T,JP,JPY,1503.0,-1.18,-7.26,-5.71,-14.0,-10.62,11.52,2147.75,1347.68,-30.02,32.1,0.58,1539.2,1567.2,1581.9,1673.18,1713.45,-25,6638.T
4914.T,JP,JPY,1143.0,-0.61,-19.98,-4.11,-25.01,-23.84,-7.39,1663.66,1143.0,-31.3,21.2,1.23,1175.4,1192.9,1207.05,1249.08,1425.44,-25,4914.T
GIS,US,USD,34.970001220703125,-1.41,-21.13,-1.28,-20.32,-24.76,-34.18,53.69,34.49,-34.87,31.2,0.77,35.19,35.05,35.69,39.15,44.62,-25,GIS
3388.T,JP,JPY,2029.0,-1.07,-13.64,-10.77,-14.64,-6.84,34.75,2462.36,1407.78,-17.6,41.0,0.44,2064.4,2078.5,2078.15,2237.86,2155.42,-25,3388.T
4751.T,JP,JPY,1266.0,-1.4,-6.84,-8.33,-13.97,-21.85,10.35,1809.81,1147.29,-30.05,37.6,1.11,1308.6,1315.45,1323.12,1336.9,1485.5,-25,4751.T
9090.T,JP,JPY,886.0,-0.78,-10.17,-0.45,-10.96,-16.02,-29.5,1278.98,853.65,-30.73,35.5,0.55,889.0,889.8,897.25,906.4,1015.46,-25,9090.T
4718.T,JP,JPY,1936.0,-1.38,-12.9,-4.68,-11.61,-19.52,-9.96,2885.28,1936.0,-32.9,35.7,0.82,1978.2,1988.8,2003.25,2002.13,2322.72,-25,4718.T
5011.T,JP,JPY,2044.0,0.0,-14.72,-3.58,-16.3,-18.2,-15.39,3002.86,2044.0,-31.93,25.3,0.78,2067.4,2095.8,2128.8,2197.37,2440.32,-25,5011.T
6572.T,JP,JPY,218.0,-1.36,-26.06,-3.96,-18.18,-30.88,-29.12,406.49,214.0,-46.37,34.0,0.38,218.6,220.3,223.65,227.71,307.16,-25,6572.T
8798.T,JP,JPY,178.0,-0.56,-31.27,-9.18,-14.83,-34.07,-40.27,436.0,157.0,-59.17,20.9,0.23,183.4,184.5,188.8,199.62,249.21,-25,8798.T
4849.T,JP,JPY,1101.0,0.0,-26.4,-1.87,-25.72,-28.96,-29.63,1776.01,1077.94,-38.01,30.2,1.12,1109.0,1122.0,1135.8,1153.8,1467.26,-25,4849.T
BR,US,USD,155.07000732421875,-0.56,-29.28,-2.98,-25.35,-32.54,-33.63,263.28,151.12,-41.1,39.2,0.55,158.96,159.69,159.52,170.47,215.13,-25,BR
PTC,US,USD,137.1699981689453,0.99,-19.36,-4.75,-17.25,-32.98,-10.95,216.53,133.44,-36.65,36.6,1.22,139.06,137.77,139.39,148.66,179.32,-25,PTC
CTSH,US,USD,55.11000061035156,0.02,-31.85,-9.3,-35.3,-18.22,-22.28,86.26,55.1,-36.11,26.5,1.14,57.95,59.25,60.02,61.85,71.11,-25,CTSH
8043.T,JP,JPY,1135.0,-0.53,-6.72,-10.63,-11.04,-0.13,-5.6,1329.97,1033.02,-14.66,10.4,1.18,1157.6,1186.7,1230.55,1255.69,1191.23,-27,8043.T
7931.T,JP,JPY,2927.0,2.92,-11.68,-10.35,-12.19,-17.59,-14.17,3874.96,2844.0,-24.46,26.3,3.57,3050.2,3117.1,3175.3,3214.06,3382.73,-27,7931.T
6523.T,JP,JPY,1000.0,-0.89,-9.67,-10.15,-12.84,-3.06,6.94,1160.11,829.37,-13.8,14.4,0.7,1026.6,1045.3,1076.05,1047.36,1011.63,-27,6523.T
3197.T,JP,JPY,2986.5,-1.63,-10.21,-14.72,-9.72,2.33,2.69,3728.14,2752.03,-19.89,16.7,1.52,3087.1,3171.35,3280.18,3403.35,3193.17,-27,3197.T
GD,US,USD,313.2099914550781,-1.73,-7.99,-11.43,-13.44,-7.48,17.28,365.68,264.59,-14.35,16.0,0.96,322.06,330.11,337.29,345.86,335.13,-27,GD
8132.T,JP,JPY,6880.0,1.47,8.05,-13.02,8.38,5.75,1.88,8200.0,5883.06,-16.1,15.5,1.4,7002.0,7176.0,7525.5,7184.5,6626.37,-28,8132.T
3315.T,JP,JPY,106.0,0.95,-4.5,-17.19,-0.93,16.48,26.19,139.0,82.0,-23.74,33.3,0.16,106.2,105.5,109.9,116.94,104.14,-28,3315.T
1332.T,JP,JPY,1229.0,-0.69,9.23,-10.06,1.23,17.8,46.42,1539.72,807.01,-20.18,23.3,1.03,1254.6,1292.35,1327.53,1385.06,1148.21,-28,1332.T
9531.T,JP,JPY,6454.0,-0.26,3.78,-16.26,-3.79,24.16,39.09,7810.33,4510.23,-17.37,22.2,1.0,6530.4,6771.7,7075.7,7355.34,6129.94,-28,9531.T
5019.T,JP,JPY,1336.0,-0.71,14.6,-12.99,4.7,32.91,55.51,1659.0,820.52,-19.47,9.4,0.93,1384.5,1450.55,1515.25,1461.51,1163.12,-28,5019.T
INSM,US,USD,135.1699981689453,-6.02,-23.68,-8.42,-15.37,-15.58,93.96,211.41,65.08,-36.06,17.1,1.12,141.46,144.58,151.83,148.95,154.44,-28,INSM
AKAM,US,USD,95.25,-0.97,11.93,-18.76,-3.46,27.66,19.38,119.15,70.53,-20.06,31.1,0.68,96.85,95.11,103.49,104.81,87.82,-28,AKAM
5535.T,JP,JPY,318.0,-3.64,-22.31,-5.5,-21.74,-31.53,-68.23,1323.4,315.0,-75.97,39.0,0.98,333.6,338.3,338.5,362.41,559.0,-28,5535.T
6269.T,JP,JPY,13150.0,-1.65,4.41,-12.25,-5.4,59.33,234.52,16130.0,3931.04,-18.47,26.5,0.49,13087.0,13610.5,14244.25,14110.0,11117.66,-28,6269.T
4923.T,JP,JPY,1139.0,1.7,6.83,-16.13,3.72,-3.91,-15.08,1385.31,1038.05,-17.78,33.3,0.68,1145.4,1152.2,1176.45,1229.57,1218.57,-30,4923.T
